v1 v2
28881 29547
4935 5977
3963 31248
11043 12040
3624 5043
115 3373
4698 9229
25200 35858
10368 26967
4603 6205
24658 25994
18276 30919
17110 27192
19367 24815
536 16881
17031 35387
149 572
21456 24105
24418 38154
1477 1550
4847 9643
17807 17884
9741 40711
1434 4459
6224 36730
19011 31890
31832 58393
6433 17856
1632 13064
11862 26367
26929 37264
13169 32402
9871 16278
7160 18011
3062 10426
8793 54835
19755 33378
20896 25745
7104 15846
53289 53290
10424 37496
13311 16312
14545 32845
16751 18338
5230 6046
3847 10284
9017 37471
18915 32490
5557 21736
7340 18852
8444 27719
20763 24544
16146 33997
23670 44418
11107 16726
291 17453
8781 11118
6247 10875
9590 9594
4749 13552
27541 27555
16644 23341
25563 31263
24206 32066
33085 38959
4188 24550
414 21261
7522 14951
2566 5609
36756 36757
26191 32478
25277 28586
23 1154
7583 12337
7689 12817
1039 1042
15928 41004
20325 25723
46725 62455
16572 20070
3713 12276
8910 26815
2946 19644
3684 19524
11112 19156
13706 16335
12965 35481
15368 19539
1814 37287
17744 26901
16066 40431
26189 34462
24530 24533
14270 33970
6391 9592
6375 6882
32556 46613
12031 19206
3425 7222
7365 7370
7903 34962
24325 26918
31714 32735
1397 22487
16331 26902
2546 32551
4297 10685
1997 8700
11528 24840
14319 29547
16095 16109
35946 48472
5958 10244
3100 6788
18544 34480
21101 54637
5480 25335
17399 29457
21412 21413
3610 20800
14478 17028
22371 29943
11650 31851
8096 9041
5401 8603
6007 11663
11784 27036
596 602
2281 31789
854 3862
123 280
1502 15689
15508 24319
27250 39483
27403 27580
2692 23035
2328 2744
4198 5592
2184 39271
3358 5637
4741 27008
5614 7982
37 41
9813 17396
12336 49318
29439 35517
1644 1646
10891 25758
50148 52138
19526 23115
32715 36776
6313 34294
25483 27479
1080 4653
2322 31260
6069 12338
21827 27534
2717 22375
26528 46336
14541 31641
24543 28366
1807 7189
3675 10956
24726 33199
3600 14209
24475 28971
24677 52949
12525 46825
21501 39100
1262 3178
8638 8698
12260 20220
12430 14527
27253 39413
1836 7501
14323 45264
357 5191
4061 38421
11227 20550
2341 5134
10099 10122
7014 25871
7825 7845
5515 27653
18524 19671
1782 14426
40730 40733
3711 14682
2714 18852
25289 36964
13309 32527
16206 53730
17580 21257
13001 20027
3100 10973
19130 19158
19418 25763
28918 45136
3503 21098
11073 12559
5513 24669
11870 19379
8767 11107
404 420
6498 39643
26903 30834
4578 4986
11642 13935
33693 34566
44441 44444
11804 16529
592 11260
626 3495
803 45397
1029 44339
29633 29640
9593 12852
14111 42772
8427 8431
1307 19177
27474 32916
20660 33626
17336 28701
1300 2872
55807 63529
3626 3699
6062 6072
7093 31138
10303 10799
15282 31738
19031 35267
6785 20072
25123 26324
137 146
3512 24769
2714 46541
2677 14791
4190 8900
19590 35148
19754 27805
7826 7875
11790 12286
14097 28330
39658 53479
7911 40045
6844 6889
9131 39779
8114 11325
23529 23537
810 44737
9423 19621
20241 31441
26624 39226
22496 26831
509 1214
4425 5365
13358 16570
4555 8244
20115 36778
26314 29955
47088 49421
6313 9056
43583 45480
26633 32609
2040 7900
12968 18476
20095 20433
14277 14286
47231 50957
1435 2365
1938 20791
16693 20886
3594 28621
16383 27525
1218 10999
12706 37325
276 1861
11723 33970
575 6208
25246 36294
126 129
17104 34608
3691 34507
16604 16606
4210 12751
6111 23696
13161 13194
7583 25563
27371 35937
1357 7442
23105 35110
7186 31881
6812 13632
27266 48002
34983 49040
49891 52423
5185 24363
43203 47409
1462 38848
11806 11814
15867 17307
1380 13523
411 26709
1087 14505
1979 24718
26611 49808
11206 37290
40010 40013
4846 7674
10769 26457
33452 40286
34854 35149
5148 25818
19494 19505
33694 38136
13155 31525
4179 19368
8484 44938
1470 6560
16523 33605
11806 34851
13265 27562
23363 50231
25245 26644
12873 13769
5136 8695
18117 20302
598 42022
23068 26573
582 592
25114 46194
785 1010
26149 39824
868 869
2784 5881
6897 31841
26844 35158
9995 15933
30590 39964
19492 29164
37554 49609
309 2321
449 7517
19324 48985
1404 1490
125 9436
14893 20343
2560 3989
2326 7032
6069 15962
9829 9900
30484 36788
33815 35752
16028 26614
1979 13261
156 19085
3915 36495
4401 26768
1476 22132
7390 24882
15925 29650
7427 14497
14038 40229
14179 15657
34440 43430
25382 31409
7352 9566
11615 31787
33129 54267
25238 36280
23 7196
21221 36358
4709 10732
4562 4942
16617 32873
3635 8655
5691 18407
10468 10487
13852 21058
6220 10091
4857 5026
24862 38308
8432 27219
13342 29561
1137 2414
9573 22946
11756 39766
1653 1902
17314 34736
49642 57374
22299 31218
17280 45010
5077 20809
12902 26836
10674 27123
26614 30727
2470 31885
12251 20255
1799 2487
25259 26573
9874 24983
11859 19794
17918 27649
1877 17214
5051 13735
25958 34595
6254 6874
29255 39088
7591 7647
10803 39203
9188 13442
51359 51582
879 880
84 28688
108 6261
9124 18538
19887 28603
15403 26219
39153 39722
7066 16512
7169 42992
2432 24722
5409 7524
3846 22302
8169 11740
30926 43661
4981 31332
1143 3712
9014 38407
8286 22451
44287 55199
30169 32604
25233 40518
21838 21840
7645 19305
19507 22289
26832 54600
34323 34331
8512 17452
13134 17356
5108 9724
12859 12875
6372 16376
5428 8709
24463 28979
43399 43868
42009 60630
13906 16788
449 18036
30944 32983
12907 12912
31702 31703
5636 14003
29823 42409
41303 57137
3963 16943
6748 35945
13670 20661
10691 48597
3911 6718
14285 36607
27979 28684
3366 12837
25919 32993
2063 15372
6905 7402
20914 24832
29053 38896
38970 42095
7123 27251
34544 34559
15237 35249
28920 39174
11847 11859
18747 44817
8638 39327
916 19398
23428 23993
8738 9135
32797 33721
3326 14311
2738 11466
20172 20181
1521 40357
9660 26418
12859 22202
17362 40357
20776 36192
27719 30957
18294 21840
5123 30110
8710 29598
7187 57039
19488 34608
29046 50834
9053 26381
1477 54048
3600 27188
19502 26581
24009 27941
29653 34924
5218 7982
62465 63038
19477 26573
1987 7438
19798 24510
20654 20662
21709 46401
11825 18120
39638 42467
3820 6529
8415 27463
11814 11837
51452 62590
1663 18451
574 809
7761 20363
24652 24666
30781 39061
1873 3519
36822 40018
4286 15397
12007 16433
15754 15804
9319 17911
15348 23118
1433 2794
15040 32768
14916 27686
20378 50017
4733 7166
25590 30405
20410 28435
24170 28259
4703 5642
22251 23335
1501 5948
1771 26289
1411 3276
7272 23554
224 9775
7889 10822
10025 21505
3909 29169
8155 11951
9875 11790
15668 33696
16496 16507
1506 9046
19258 46961
7342 40099
6925 9483
5443 17295
622 625
11206 19209
8682 12326
19542 26906
33916 47907
5177 45133
5414 29908
5693 13633
6702 10479
6365 12045
6943 9037
5100 11824
27924 35324
10949 34780
547 29617
11875 22747
22290 36724
21291 26704
19151 30075
14253 25324
26443 42160
1090 5129
11115 12069
15685 17451
57877 57878
15192 15515
2805 11486
15960 15961
27755 50967
14884 20761
5566 16549
10487 22337
11862 24385
423 2359
34417 45105
3455 8903
12694 18998
13276 47124
24863 30296
13378 13388
13484 14955
27126 31681
38710 41795
3709 20126
38171 46392
12502 14714
1838 12116
10115 13636
10340 20778
53817 54576
8695 14698
3696 27710
21840 21854
22304 31790
13006 40167
14282 44755
28420 30034
36106 37554
14230 14962
2294 5414
8852 16328
5064 11835
1906 7550
12488 22618
32795 38934
34757 50627
9 320
11017 13888
3736 10066
20611 52758
8570 8855
3870 7540
18572 35533
94 8438
8104 19230
9 15435
8088 21730
3997 5187
12033 30727
20110 28878
4805 24252
1476 11486
3634 25012
20210 20212
13471 34566
11799 14885
20687 63181
13648 26024
26923 29526
109 113
20510 24869
31796 35215
3845 8253
589 5344
14098 22324
6306 15783
15348 25755
18108 19571
15581 15591
13183 20392
494 2928
11129 12255
3761 5277
480 10099
2878 10274
5120 10829
8848 13768
18700 23673
26905 31783
26548 34762
1566 8145
23519 28802
3540 17829
6107 8200
37397 54668
9332 35300
41576 48154
1873 12335
14351 26801
23756 30690
3388 3711
3673 40863
8493 30105
25329 42014
34362 47583
806 38221
24503 42348
7630 12553
6008 6015
36389 36392
14990 35324
13975 26590
25133 40013
6072 38759
27263 33703
4989 16350
8057 14546
25460 32098
12991 25765
7564 9401
12818 38308
31635 38043
9326 12641
10506 15927
14098 28712
5122 7589
20726 46378
22306 35131
11149 37153
6264 12999
11200 11604
12416 39060
1354 6128
8832 12558
12784 28767
15142 33629
380 9039
1297 2872
4159 24534
15766 30217
27826 39837
9886 28595
2416 13870
19576 31105
1877 50279
11765 45895
31978 57982
17523 50460
19206 30727
20283 36667
3358 49972
16753 20320
24463 24478
12611 25556
21461 27933
26377 27081
5999 6012
2762 9400
17346 17367
22373 33039
7743 24536
7585 17097
22370 22393
34577 34614
6800 49459
25483 45164
20909 24597
32534 35733
5085 7739
12253 39910
7268 32810
21725 23495
17427 24944
34581 49825
7528 35307
8043 46083
3965 17888
10970 23208
13499 22911
4129 26914
6172 6194
8850 39149
13515 17380
650 17828
4822 10541
10164 40131
7602 34840
10331 26863
21652 23841
3666 3684
16334 40173
1900 19512
2677 15582
22670 36999
21042 41597
25848 31289
26673 36408
14121 19908
29526 44710
29155 37649
642 7453
8136 26424
25199 32728
18115 42422
14988 16160
19602 41659
38467 50590
8405 11550
36417 36648
3816 4495
26102 26590
29434 31713
25578 26160
1881 1882
20789 31198
40718 41173
9010 11272
4960 13410
17298 42154
30015 32363
15981 39959
24550 31538
8584 15618
34 4018
15865 17304
8643 9694
9401 25772
19271 19282
484 13978
21101 26673
8423 24357
24267 32663
31890 40048
53693 59736
3705 11811
12248 26344
7727 47114
21575 54009
19528 20787
2726 9495
3809 29385
8342 11228
10445 18527
14894 14903
2732 11542
28917 28920
3664 8689
5135 20652
2900 15479
7552 22299
3912 32205
27474 33999
34783 40531
39904 45049
17732 22705
34523 40333
9617 14626
1407 1763
3381 4300
40993 58749
4630 47007
49025 49035
29141 42035
7261 27249
478 481
1326 9418
17548 17922
10904 10951
12270 14885
23372 23373
22460 22474
28162 37480
6649 17100
40524 48728
27390 32607
7077 25813
43787 50459
31792 35117
49495 54346
21955 53207
887 893
5839 31519
749 1104
21930 43865
27153 34689
877 14376
28476 32698
36734 41956
407 9159
19567 25082
433 3631
878 13686
5077 5107
7192 15934
21069 24608
25926 33363
5302 6168
5587 17459
29216 57428
40018 59086
28693 46365
8909 14310
126 11260
7761 12952
3260 11924
9215 23714
20754 21727
34911 42240
10936 18227
10680 10706
14215 35834
26861 34713
27315 29255
39229 39391
6897 20095
2809 2816
82 17842
14872 23073
87 109
5261 7231
15726 32535
33085 36143
14684 27800
36665 36668
18845 40925
34128 36255
3910 13675
58821 59640
34755 34911
11518 11889
6864 18298
3362 18274
8626 36638
10175 13119
15991 16327
5694 29356
31889 33352
8521 9147
19405 25154
788 20587
2791 49017
2332 6581
3629 27408
6675 12440
1208 9208
12408 14052
27280 51968
22510 33998
3234 3237
3875 12154
22590 33007
11836 27582
12647 22209
16549 22539
10880 15655
17239 29812
14282 14286
6956 24894
3671 16091
10952 46863
7257 23996
495 3153
273 2802
2606 32854
5102 13462
40 18861
940 24865
1896 10349
24170 35117
15831 40098
23769 32685
4281 15995
17627 40529
39064 40024
3448 3863
7368 9754
39238 53893
16227 30053
27188 28877
38511 41037
26853 26858
8973 12333
11206 13064
44370 45871
29633 53229
9016 10447
31714 35722
4553 12074
7073 7090
16278 24371
3216 13600
39146 45881
11522 14316
7862 15709
14565 23419
12259 21018
1470 17810
5800 18565
25734 26938
15094 24803
5485 20812
13366 32601
15475 31356
7114 14276
19944 22754
35117 38871
17054 20756
315 1907
1846 24261
6459 14630
1205 1214
7183 29761
1942 17291
13009 23117
7851 42770
10219 19794
29216 33662
38579 57012
2527 35548
3883 23248
16068 16103
30834 33699
7899 19547
5102 34021
15311 27833
20861 35422
6118 39957
2479 5441
16895 24657
83 39785
12248 20784
11069 24491
4747 24512
22991 31526
14275 39561
24342 57865
14231 34586
25761 39559
16569 19074
18550 25628
12582 30449
8101 12279
24550 32561
16075 16107
17318 18216
2345 8623
18192 18793
10388 11069
32598 34803
3591 10943
419 39782
8701 32504
24962 27749
3714 10926
3912 8272
926 7192
1268 27022
2528 10844
10186 22857
1121 19427
13987 27193
2392 2396
16079 47577
17375 38025
21046 21452
6564 11652
25127 33229
4960 7889
27959 31918
34402 34405
4094 13426
24877 43871
42759 42761
11874 21543
20092 20094
11788 12155
13774 17797
19506 38786
8409 10341
8878 26180
9228 31258
12213 32092
28848 29091
29637 29639
2192 5462
22621 36417
27406 34018
17239 36856
33199 41775
35086 49495
7593 12903
29866 29867
609 8857
19486 25248
20955 40149
3904 5454
19159 24918
10941 13194
28799 41583
429 25552
1022 1180
13865 15051
22611 22614
8714 9696
4586 18141
50049 53908
12024 28073
1418 2726
13890 23435
39142 39338
9886 25661
33788 43887
20886 42749
11171 27504
19047 22332
5013 14220
13898 16797
14777 37494
44323 44324
45374 57618
12017 33768
1234 2454
33904 43397
13225 25268
5136 14212
12573 12574
469 471
8582 13184
25275 36401
19581 42402
8776 24688
5455 10543
5486 5494
25935 36546
23 81
17483 19234
7121 8459
3933 3959
3733 37770
3276 12382
10165 20778
13702 21751
26184 34545
44394 50592
4591 5966
7945 23462
5088 17442
8781 30091
4998 8274
17978 43118
9757 9768
19527 28545
19868 26448
7111 8603
9214 28712
9211 9232
22309 36953
35223 39636
14652 36065
3610 11844
9131 20910
28918 39175
24680 38022
8778 31427
14308 24352
17503 21185
22730 23752
1945 19499
7670 16866
7872 15701
1773 2072
2353 26759
9760 28730
10180 23302
16719 20190
22500 28549
20898 32022
13542 27899
38333 38565
1308 10995
25428 37136
261 2377
32442 53979
32958 43920
10010 20257
20060 39837
33347 34602
1724 8841
7855 45930
36018 39921
36320 39558
39309 42321
5065 18494
5225 15134
12949 15653
28863 34969
14147 38791
2328 28906
21084 30341
27284 33882
419 50924
6237 10717
9886 11797
34507 40863
20139 31625
35548 35919
38420 38940
945 13069
4702 14777
5067 5455
3168 8189
12748 13852
11042 34480
30062 32561
31896 31902
20936 26626
3664 11268
1920 5081
2700 19437
18494 19401
152 377
1543 20659
16803 45308
11575 34255
6487 48769
3589 14088
33038 39517
36067 46520
25918 26799
23390 32064
264 2774
19768 26950
7189 40823
21945 22456
3596 28907
14266 31248
47 846
16241 51920
8943 14704
25231 36654
34123 36751
3892 22768
8842 12447
18570 35880
5067 28906
50211 50778
6366 6432
169 180
1957 48038
2945 13581
8149 49820
1942 36826
12633 24440
16359 32748
11155 11566
20736 24978
27391 30756
25701 39769
7455 45364
40618 43136
3202 32581
19588 23060
9041 17454
20292 20308
13809 39972
23783 39037
13718 21485
414 13314
13519 31445
27108 42212
42230 43952
50141 52511
17196 23007
4974 17946
13970 14310
1729 6185
15782 40173
6878 55006
9359 29328
12938 14025
11878 12430
20910 39722
9758 21280
19071 20403
9578 12940
575 1228
24367 25277
7691 17204
12178 15580
4182 32326
20797 31279
7744 22562
1807 12314
5412 10941
13209 16061
26698 39941
27580 36779
2319 2339
5302 21329
20509 20511
13517 22149
11846 16309
27105 39410
1570 11843
9773 17906
35332 44468
21016 40970
18576 32871
19140 22397
5162 20075
15468 55841
1815 23036
1844 1858
7609 19493
8823 23959
6632 20820
1495 3534
11182 12730
13677 13917
7922 8594
2780 21933
20575 24259
2437 20380
24032 35140
14368 51997
28184 38795
614 8869
11601 11602
3247 21496
22611 39153
20057 27244
438 30642
5384 8850
6100 6321
35968 35970
31846 39721
27841 27843
16641 38585
161 206
7717 18002
12472 12494
14665 18116
1006 3214
10065 19853
9442 12709
21937 27195
10830 25757
451 1925
32021 32056
374 2932
16361 27949
31069 36721
34833 37766
14225 18249
27299 31542
22346 28615
9912 32710
30586 31831
31169 45136
28817 41566
469 17119
12283 24017
2895 2995
41773 42420
4179 4181
7782 21481
25902 60222
29222 45094
9998 10008
14684 25750
1523 29359
607 4365
2705 17430
22696 34120
11069 16078
45098 50871
5772 5879
7072 7528
867 2180
22902 32129
6158 33565
8196 10090
4858 12347
3481 28177
2555 3160
5902 26404
14784 41299
15982 16251
4120 12547
1384 32957
7903 19512
10484 18918
810 39959
1916 7111
20210 27435
531 8939
7919 24943
5568 14998
19581 20071
15265 20090
529 2077
13817 28069
19646 26882
32821 36712
4139 9757
12569 16237
28877 39836
6321 42764
3131 7365
11069 17560
14054 23345
20098 23739
11287 50462
11271 25152
16641 24826
3655 3707
666 669
42245 43953
58612 58613
25922 33524
471 4162
14815 17978
33703 43399
8219 10481
6131 14252
7359 10968
5700 18819
12020 28265
3660 11325
19240 25628
22911 25760
21031 22775
10221 14368
13694 19206
49833 59687
5222 35108
8609 18457
25239 32607
24011 32485
5133 16068
36223 37006
9859 28830
23128 23375
8290 8909
471 8199
28875 54064
12059 29851
8696 9895
36165 47462
3357 5012
7916 11788
8077 44922
7073 7633
12903 24530
14743 26121
11825 40949
24945 27573
5725 20964
1409 2091
10328 52095
7955 17438
2301 2364
8646 25362
28055 31781
3532 7438
26558 26560
19424 22196
2727 5740
7318 8827
7516 10333
24310 24918
1261 26618
20259 39531
593 15572
23266 33524
1367 36320
8136 14706
10393 42625
43308 43312
5449 8421
365 3220
4281 7203
7065 14659
8910 11522
14384 31726
21811 26625
26788 37931
24674 39517
33307 37396
12575 29417
46462 50073
5235 11367
16377 43827
13238 22351
498 15664
2367 32187
8382 33951
3940 25315
9777 16247
4164 12267
1502 43110
4836 5405
17059 38498
28987 61882
17597 29458
9421 43864
3704 20337
4975 17524
10911 22355
16032 26617
22251 34466
27710 33303
47 13729
3532 15621
8263 25956
7729 9624
523 7156
9009 31161
12767 12770
3909 8125
3737 37227
874 4235
8923 37979
8940 32564
9718 11543
1653 13174
17509 18822
4662 15633
4346 6966
30612 31167
3922 3940
46103 58856
16896 33867
26539 32993
2286 14517
5117 11832
2805 10737
370 34645
9034 11008
1945 11785
160 2327
2528 22359
9570 37412
18581 29677
1714 5379
12011 28073
3021 3034
150 16752
3602 19515
5564 6518
2535 19888
28936 31613
22288 41647
13574 38545
1739 15443
5886 11738
12458 26763
15731 39721
14271 17138
18350 28901
30550 42417
20893 35125
10040 38479
2205 2219
13965 37041
20587 26199
26734 46554
16171 22331
27288 28055
11273 18003
18243 26798
19513 29148
5156 9194
17061 23081
21242 24105
21501 22496
16555 28832
23053 32944
3989 5482
13204 32019
6012 6016
19100 27373
20008 31835
2217 39815
25793 30264
1933 11543
12441 16222
2415 8823
7159 16202
12637 14503
40639 53042
19934 29236
50521 56518
20131 28863
21872 35124
3694 3721
7231 17440
10679 36601
1461 18734
6763 28103
22913 34435
17610 18343
9918 16180
2353 4224
818 16177
29799 46450
6507 7989
18183 40459
25275 33661
1787 9178
33836 36097
20419 25086
15705 22746
4981 31364
12556 26347
25242 34449
9725 18651
3162 19096
13015 17918
34966 35729
2161 10484
13518 35873
34733 39228
23468 62686
3070 4563
9193 23059
902 7301
18377 41644
14488 20008
8619 11678
11982 40102
8179 21976
33157 33166
15312 34523
3476 8521
19055 36744
7576 37207
14258 34674
26629 40512
25958 27852
19201 31072
2562 5230
598 12607
3703 15576
29598 33970
8774 13363
11876 26236
24870 30898
17404 36811
12026 18938
3624 14230
11172 26180
12629 21527
36438 51913
49194 49589
8136 22333
